accession,bp,cc,mf,pdb_status,status
F4IHY7,1,1,0,False,False
Q84JF5,1,1,0,False,False
Q9STF2,1,1,0,False,False
Q01329,1,1,0,False,False
Q8VZV9,1,1,0,False,False
Q9TTY5,1,1,0,False,False
P25105,1,1,1,True,True
Q62035,1,0,1,False,False
P46002,1,1,1,False,False
Q9SY73,1,1,1,False,False
P71103,1,0,0,False,False
P0A9M8,1,1,1,False,False
Q9MAC5,1,1,0,False,False
P26599,1,1,1,True,True
P17225,1,1,0,False,False
Q00438,1,1,1,False,False
Q9FGL9,1,1,1,False,False
Q9UKA9,1,0,1,True,True
Q91Z31,1,1,1,False,False
Q66H20,1,1,1,False,False
Q6ICX4,1,1,0,False,False
O95758,1,0,1,False,False
Q8BHD7,1,0,0,False,False
Q9Z118,1,0,0,False,False
Q14761,1,1,0,False,False
O75127,1,1,1,False,False
Q8R3K3,1,1,0,False,False
Q2KI62,1,1,0,True,True
Q96EY7,1,1,1,True,False
P0C6B2,1,0,0,False,False
F4IDW9,1,0,0,False,False
P41903,1,1,1,True,True
Q6XQ84,1,0,0,False,False
Q9FLZ5,1,0,1,False,False
G5EE01,1,1,1,False,False
Q8T9S7,1,1,1,False,False
P60484,1,1,1,True,True
O08586,1,1,1,False,False
O94526,1,1,1,False,False
Q96BW5,1,1,0,False,False
Q7ZSX3,1,0,1,False,False
Q7RTS3,1,0,0,False,False
Q9QX98,1,1,1,False,False
Q64305,1,1,1,False,False
O81787,1,1,1,False,False
P69811,1,1,1,False,False
P20966,1,1,1,False,False
P69783,1,1,1,True,True
P69786,1,1,1,True,True
O02853,1,1,0,False,False
P41222,1,1,1,True,True
O09114,1,1,1,True,True
P22057,1,1,1,False,False
Q95L14,1,0,0,False,False
O14684,1,1,1,True,True
Q9JM51,1,1,1,False,False
Q16647,1,1,1,True,True
O35074,1,1,0,False,False
Q62969,1,1,1,False,False
Q29073,1,1,1,False,False
P97584,1,0,0,False,False
Q8N8N7,1,1,1,True,True
Q8VDQ1,1,1,1,True,True
Q03431,1,1,1,True,True
P41593,1,1,1,False,False
P25961,1,1,1,False,False
P49190,1,1,1,False,False
Q9Y3E5,1,1,0,True,True
P34222,1,1,1,False,False
P05706,1,0,1,False,False
Q3SYG4,1,1,0,True,True
Q811G0,1,1,0,False,False
P56580,1,1,1,False,False
P56579,1,0,0,False,False
Q96NR3,1,1,0,False,False
Q14B62,1,0,0,False,False
P08877,1,0,0,True,True
P0AA04,1,1,1,True,True
O50515,1,0,0,False,False
P17251,1,0,0,False,False
P12272,1,1,1,True,True
P22858,1,1,1,False,False
P13085,1,0,1,False,False
P01270,1,0,1,True,True
P04089,1,1,1,False,False
P0A7D1,1,0,1,True,True
P9WHN7,1,1,1,True,True
P38876,1,0,1,False,False
P39927,1,1,0,False,False
P36002,1,0,0,False,False
P47116,1,1,1,False,False
Q13882,1,1,1,True,True
Q64434,1,1,0,False,False
P69828,1,1,1,False,False
P37188,1,1,1,False,False
P69831,1,1,1,False,False
Q82IY4,1,0,1,False,False
P24400,1,0,0,False,False
Q82IY7,1,0,1,False,False
Q82IY8,1,0,1,False,False
Q82IY9,1,0,1,False,False
Q82IZ1,1,0,1,True,True
Q82IY3,1,0,1,False,False
Q9LZS0,1,1,1,False,False
P00550,1,1,1,True,True
A5PLC8,1,0,0,False,False
P06454,1,1,0,True,True
P26350,1,0,1,True,True
P06302,1,0,0,False,False
P20962,1,1,0,False,False
Q06124,1,1,1,True,True
P35235,1,1,1,True,True
P41499,1,1,1,False,False
Q05209,1,1,1,True,True
P35831,1,1,1,False,False
Q99952,1,0,1,True,True
P18031,1,1,1,True,True
P35821,1,1,0,False,False
P20417,1,1,1,False,False
Q9Y2R2,1,1,1,True,True
P29352,1,1,1,True,True
Q9LT75,1,1,1,False,False
Q8H106,1,1,1,False,False
P17706,1,1,1,True,True
Q06180,1,0,1,False,False
P26045,1,1,1,True,True
P29074,1,1,1,True,True
P54829,1,1,1,True,True
P54830,1,0,1,True,True
P35234,1,1,1,False,False
P29350,1,1,1,True,True
P29351,1,1,1,False,False
P81718,1,0,1,False,False
P35236,1,1,1,True,True
Q8BUM3,1,0,1,False,False
P43378,1,1,1,True,True
P69797,1,1,1,True,True
P48533,1,0,0,False,False
P69801,1,1,1,False,False
P69805,1,1,1,False,False
P21246,1,1,1,True,True
P63089,1,1,0,False,False
P63090,1,1,1,False,False
P19642,1,1,0,False,False
O82656,1,1,1,False,False
P34137,1,0,1,False,False
P25044,1,0,1,False,False
G5EC24,1,1,0,False,False
P34138,1,0,1,False,False
P29461,1,1,1,False,False
P54637,1,1,1,False,False
P40048,1,1,1,False,False
Q9W0G1,1,1,1,False,False
P40454,1,1,1,True,True
Q12461,1,1,1,True,True
Q15257,1,1,1,True,True
P9WIA1,1,1,1,True,True
Q6NZK8,1,0,0,False,False
Q86BN8,1,0,0,False,False
Q66GT5,1,1,1,True,True
P80560,1,1,0,False,False
P18433,1,1,1,False,False
P18052,1,0,0,True,True
Q03348,1,1,1,False,False
P23469,1,1,1,True,True
P49446,1,1,1,False,False
B2GV87,1,0,0,False,False
Q16849,1,1,1,True,True
Q60673,1,0,0,False,False
Q63259,1,1,1,False,False
Q15256,1,1,1,True,True
Q62132,1,0,1,True,True
O08617,1,0,1,False,False
O02058,1,0,1,True,True
Q1ZXI0,1,0,1,False,False
P48611,1,0,0,False,False
Q03393,1,1,1,True,True
Q9R1Z7,1,1,1,False,False
P27213,1,0,1,True,True
P69791,1,1,1,True,True
P69795,1,1,1,True,True
P17334,1,1,0,False,False
Q9LFX9,1,1,1,False,False
Q9LQL2,1,1,1,False,False
Q93VV5,1,1,0,False,False
Q9SX20,1,1,0,False,False
Q8H157,1,1,1,False,False
Q9M390,1,1,1,False,False
Q01782,1,0,1,True,True
Q8RX77,1,1,1,False,False
Q9C7U1,1,1,0,False,False
Q9SZY4,1,0,0,False,False
P46032,1,1,1,False,False
Q9P380,1,1,1,False,False
P32901,1,1,1,False,False
Q8VZR7,1,0,0,False,False
Q8LPL2,1,1,1,False,False
Q3EAQ5,1,0,0,False,False
Q9M1E2,1,1,1,False,False
Q9M175,1,1,1,False,False
Q9FNL7,1,0,1,False,False
P43606,1,1,0,False,False
Q9M173,1,1,1,False,False
Q8GXN2,1,1,1,False,False
Q9FNL8,1,0,0,False,False
Q9LFR1,1,0,0,False,False
Q3E8X3,1,0,0,False,False
Q9LV10,1,1,1,False,False
Q9LFB8,1,1,1,False,False
Q9M817,1,0,1,False,False
Q05085,1,1,1,True,True
Q9M9V7,1,1,1,False,False
Q03602,1,0,0,False,False
P05458,1,1,1,True,True
Q6NZI2,1,1,1,False,False
O54724,1,1,1,True,True
P69829,1,1,1,True,True
P0A9N0,1,0,1,True,True
P82003,1,1,0,False,False
P48651,1,1,1,False,False
Q9BVG9,1,0,1,False,False
Q9Z1X2,1,1,1,False,False
Q94AX2,1,1,1,False,False
P36672,1,1,1,False,False
O95997,1,1,1,False,False
Q9CQJ7,1,1,1,False,False
P97613,1,0,1,False,False
P53801,1,1,1,False,False
P09323,1,0,1,False,False
P26022,1,1,1,False,False
P48759,1,0,1,False,False
P31452,1,1,0,False,False
P72131,1,0,1,False,False
P84815,1,1,0,False,False
P77272,1,1,1,False,False
Q6EUK7,1,0,1,False,False
Q9C9A6,1,1,1,False,False
Q8GUG9,1,0,1,False,False
Q5VRH9,1,0,1,False,False
Q9SNC6,1,1,1,False,False
Q9LZW3,1,0,0,False,False
Q9C7R6,1,0,1,False,False
Q9XIJ5,1,0,1,False,False
O80742,1,0,0,False,False
E4NKF8,1,1,1,False,False
Q92462,1,1,1,False,False
P32588,1,1,1,True,True
Q9C8D1,1,0,0,False,False
Q5PNY6,1,0,0,False,False
Q9SVC6,1,1,1,False,False
Q84TG3,1,1,1,False,False
Q9LT79,1,0,0,False,False
Q9FLF4,1,0,0,False,False
Q9LXE3,1,0,0,False,False
Q9LSA6,1,1,1,False,False
Q058P4,1,0,1,False,False
Q9FJP6,1,0,1,False,False
Q9LM76,1,1,1,False,False
Q9C7G1,1,0,1,False,False
Q0DR28,1,0,1,False,False
Q6K762,1,0,1,False,False
Q9SRT0,1,1,1,False,False
P25009,1,1,1,False,False
Q07807,1,1,1,True,True
P25339,1,0,1,True,True
Q8T6B9,1,1,0,False,False
O01322,1,0,0,False,False
Q04373,1,1,1,False,False
O44169,1,0,0,True,True
P40100,1,1,0,False,False
Q8GTR4,1,1,1,False,False
Q6WAU0,1,0,1,False,False
Q9C552,1,1,0,True,True
X1WGX5,1,0,0,False,False
Q15397,1,1,1,True,True
Q9LJX4,1,1,1,False,False
Q1PFN9,1,1,0,False,False
O81845,1,1,1,False,False
Q9SB52,1,0,1,False,False
Q9SJY5,1,0,1,False,False
Q9FY68,1,0,1,False,False
Q06991,1,1,0,False,False
P9WP01,1,0,1,True,True
O49725,1,1,1,False,False
Q9LPF6,1,1,1,False,False
Q9FLL4,1,1,1,False,False
Q8RY83,1,1,1,False,False
Q9FXH5,1,1,1,False,False
O04508,1,1,1,False,False
Q1PFJ4,1,1,1,False,False
Q9C508,1,1,1,False,False
Q9FZ96,1,0,1,False,False
Q94GB1,1,1,1,False,False
Q9FZ95,1,1,1,False,False
Q9SY29,1,1,1,False,False
Q9ZUH3,1,1,1,False,False
O49722,1,1,1,False,False
Q2V3H2,1,1,1,False,False
Q0WRB9,1,1,1,False,False
A0QZ48,1,0,1,False,False
P9WHN5,1,0,0,True,True
P28173,1,1,1,False,False
Q27601,1,0,1,False,False
P0AG16,1,1,1,True,True
Q06203,1,1,1,False,False
P9WHQ7,1,0,0,False,False
P35433,1,0,1,False,False
P41390,1,1,0,False,False
P04046,1,0,1,False,False
P15640,1,0,1,True,True
P9WHM9,1,0,0,False,False
P20772,1,1,1,False,False
P07244,1,0,0,False,False
P08179,1,1,1,True,True
P9WHM5,1,0,1,True,True
P04161,1,0,1,False,False
Q92210,1,0,1,False,False
O74197,1,0,1,False,False
Q9I7S8,1,1,1,False,False
P22234,1,1,1,True,True
P51583,1,0,0,False,False
P21264,1,0,1,False,False
P38025,1,1,0,False,False
P9WHN1,1,0,0,False,False
Q9UUB4,1,1,1,False,False
P27616,1,0,1,True,True
P12047,1,0,1,True,True
P21265,1,1,0,False,False
P0AB89,1,1,1,True,True
P30566,1,1,1,True,True
O60105,1,1,1,False,False
Q05911,1,0,1,False,False
P54113,1,1,1,False,False
P38009,1,1,1,False,False
P31335,1,1,1,True,True
P31939,1,1,1,True,True
P9WHM7,1,1,0,True,True
O35567,1,0,1,False,False
O74928,1,1,1,False,False
Q6NSN5,1,0,0,False,False
Q8N142,1,1,1,True,True
P28650,1,1,1,True,True
P30520,1,1,1,True,True
P46664,1,1,1,False,False
Q96529,1,1,0,True,True
Q9Y0Y2,1,0,0,False,False
P0A7D4,1,1,1,True,True
Q00577,1,1,1,False,False
A4QXV8,1,0,0,False,False
P42669,1,1,1,False,False
P9WHN3,1,0,0,False,False
Q02787,1,1,1,False,False
P80210,1,0,1,False,False
O35295,1,1,1,False,False
Q68A21,1,1,1,False,False
P9WHM1,1,0,0,True,True
P12042,1,0,1,False,False
P9WHL7,1,0,0,False,False
Q9X0X3,1,0,1,True,True
P9WHL5,1,1,0,False,False
P0ACP7,1,1,1,True,True
Q93YQ3,1,1,0,False,False
F4JP46,1,1,0,False,False
P37051,1,1,1,False,False
Q9SKZ1,1,1,0,False,False
Q60346,1,0,1,False,False
Q8U1R6,1,0,1,False,False
O94396,1,1,1,False,False
Q12211,1,1,1,False,False
P53167,1,1,1,False,False
Q9JI38,1,0,1,False,False
P31115,1,1,1,False,False
P48567,1,1,1,False,False
Q06244,1,1,1,False,False
P53294,1,1,1,False,False
Q08647,1,1,1,False,False
Q12069,1,1,1,False,False
Q6Z8D0,1,0,1,False,False
P09368,1,1,1,False,False
Q9P8I0,1,0,0,False,False
P07275,1,1,1,True,True
P25502,1,1,1,True,True
P15380,1,0,1,False,False
P07117,1,1,1,False,False
P78061,1,0,1,False,False
P37906,1,0,1,False,False
P23883,1,0,1,False,False
P76038,1,0,1,False,False
P50457,1,0,1,False,False
P76037,1,1,1,False,False
P0A9U6,1,0,1,False,False
Q9LK22,1,0,1,False,False
Q9ZU93,1,0,0,False,False
F4JPR7,1,1,0,False,False
O42173,1,1,1,False,False
Q9XI37,1,0,0,False,False
Q8GXI9,1,0,0,False,False
P84869,1,0,0,False,False
Q9UT27,1,1,1,True,True
O14001,1,1,0,False,False
Q9USX0,1,1,1,False,False
Q9HGP0,1,1,0,False,False
Q9UUJ0,1,0,0,False,False
Q02256,1,1,1,False,False
P83382,1,1,1,False,False
P83931,1,1,0,False,False
P15151,1,1,1,True,True
Q13610,1,1,0,False,False
Q99LL5,1,1,1,False,False
P21304,1,1,0,False,False
Q15269,1,1,1,False,False
P25635,1,1,1,True,True
Q9FZF1,1,1,1,False,False
O75192,1,1,1,False,False
Q9Z211,1,0,0,False,False
O70597,1,1,0,False,False
Q9STY0,1,1,1,False,False
O96011,1,1,1,False,False
Q9LQ73,1,1,1,False,False
Q96HA9,1,1,0,False,False
O80845,1,1,1,False,False
Q84JW1,1,1,1,False,False
O14200,1,1,0,False,False
P41909,1,1,1,False,False
P34230,1,1,1,False,False
Q9SJQ1,1,1,0,False,False
O81270,1,1,1,False,False
Q9FLN9,1,1,1,False,False
O22788,1,1,1,False,False
Q9CAB7,1,0,0,False,False
Q7Z7A4,1,1,0,False,False
Q8BX57,1,1,1,False,False
Q09476,1,1,1,False,False
P36166,1,1,1,False,False
O04200,1,1,0,False,False
P53335,1,1,1,False,False
Q8K459,1,1,0,False,False
Q8TE99,1,1,1,False,False
D7A0Y0,1,0,1,False,False
Q8WXC3,1,1,0,True,True
Q56P42,1,1,0,False,False
P0DMW2,1,1,0,False,False
P53534,1,1,1,False,False
P06737,1,1,1,True,True
Q9ET01,1,0,1,False,False
P09811,1,1,1,False,False
P11217,1,1,1,True,True
Q9WUB3,1,0,1,False,False
P09812,1,1,1,False,False
Q9Y3Y4,1,1,0,True,True
Q9D0P5,1,1,0,True,True
Q9BRQ0,1,1,0,True,True
Q9V9W8,1,0,0,True,True
Q9XTL9,1,1,1,False,False
Q8H1R0,1,0,1,True,True
Q8VZS8,1,0,1,True,True
O80992,1,0,1,True,True
Q9SSM7,1,0,1,True,True
O80920,1,0,1,False,False
Q9FLB1,1,1,1,True,True
Q9FGM1,1,1,1,False,False
Q84MC7,1,0,1,True,True
Q8TUB9,1,0,1,False,False
Q46E78,1,0,1,True,True
Q8TUC0,1,0,0,False,False
Q8TUC1,1,0,0,False,False
Q9BRP8,1,1,1,False,False
O48533,1,1,0,False,False
P82804,1,1,1,True,True
P27574,1,1,1,False,False
P32586,1,1,1,False,False
P32587,1,1,1,False,False
O49686,1,0,1,True,True
P49077,1,1,0,False,False
P9WIT7,1,1,0,False,False
P05020,1,1,1,True,True
P9WHL3,1,0,0,False,False
P20051,1,0,1,False,False
P32746,1,1,1,False,False
P0A7E1,1,1,1,True,True
Q02127,1,1,0,True,True
Q08210,1,1,1,True,True
Q63707,1,1,1,True,True
P32747,1,1,1,False,False
P28272,1,1,1,False,False
P0A7E3,1,1,1,True,True
O94331,1,1,0,False,False
P13298,1,0,1,True,True
O13410,1,0,0,False,False
P33283,1,1,1,False,False
P08244,1,1,1,True,True
P10652,1,0,1,False,False
P14965,1,1,1,False,False
P03962,1,1,1,True,True
P17812,1,1,1,True,True
Q9NRF8,1,1,1,True,True
Q9VUL1,1,1,0,False,False
P0A7E5,1,1,1,True,True
P9WHK7,1,1,0,True,True
O42644,1,1,0,False,False
P0A7E9,1,1,1,True,True
P9WHK5,1,1,1,True,True
P30402,1,0,1,False,False
Q06584,1,0,0,True,True
Q9W0T5,1,1,1,False,False
P10082,1,1,1,True,True
Q9EPS2,1,1,1,False,False
P10631,1,1,1,False,False
D3VML5,1,1,0,False,False
Q04671,1,1,1,False,False
Q62052,1,0,0,False,False
Q6VMW0,1,0,1,False,False
O14957,1,1,1,True,True
P37299,1,1,0,True,True
P31930,1,1,1,True,True
Q9CZ13,1,1,0,False,False
Q68FY0,1,1,1,False,False
P07256,1,1,0,True,True
P22695,1,1,0,True,True
P07257,1,1,0,True,True
P07919,1,1,1,True,True
Q5M9I5,1,1,1,False,False
P00127,1,1,0,True,True
P14927,1,1,0,True,True
P00128,1,1,0,True,True
Q9CQ69,1,1,0,False,False
P50523,1,1,0,False,False
P08525,1,1,0,True,True
Q9XY35,1,0,0,False,False
P22289,1,1,0,True,True
P9WH23,1,1,0,False,False
P9WP37,1,1,0,False,False
P9WP35,1,1,0,False,False
O33472,1,0,1,True,True
Q5A6P6,1,1,0,False,False
P40475,1,1,1,False,False
Q59YT1,1,1,0,False,False
P40474,1,1,1,False,False
P38227,1,1,1,False,False
Q4W6G0,1,0,1,True,True
Q6P0D0,1,0,0,False,False
Q9QYS9,1,1,1,True,True
Q91XU1,1,1,0,False,False
Q9ZUC1,1,1,1,False,False
Q53FA7,1,1,1,True,True
Q08257,1,1,1,True,True
P38230,1,0,1,True,True
Q81HT3,1,0,1,False,False
Q9NXS2,1,1,1,True,True
Q84WV9,1,1,1,False,False
Q16769,1,1,1,True,True
Q3E7K4,1,1,0,False,False
Q96P65,1,1,1,False,False
P43122,1,0,0,True,True
Q9SFB7,1,0,1,False,False
O49432,1,0,1,False,False
P52076,1,0,1,False,False
Q8W4J3,1,0,1,False,False
O00391,1,1,1,True,True
Q9H974,1,1,1,False,False
B8ZXI1,1,1,0,True,True
Q23989,1,1,1,False,False
P0A7F9,1,1,1,False,False
Q46920,1,1,1,False,False
P39288,1,0,1,False,False
P10563,1,0,1,False,False
Q00784,1,0,0,False,False
B5A5T4,1,1,1,False,False
P59230,1,1,0,False,False
Q9VTP4,1,0,1,True,False
Q7Z419,1,1,1,False,False
P51418,1,1,0,False,False
Q8LD46,1,1,0,False,False
Q9M3C3,1,1,0,False,False
Q9LR33,1,1,0,False,False
Q86UN2,1,1,1,False,False
Q8K0S5,1,0,0,False,False
Q86UN3,1,1,1,False,False
Q7M6Z0,1,0,0,False,False
Q96B01,1,1,1,False,False
Q8C551,1,1,0,False,False
Q8BQP9,1,1,0,False,False
Q8MJG0,1,1,0,False,False
Q148R9,1,1,0,False,False
Q6J9S1,1,1,1,False,False
Q9SSA8,1,1,1,False,False
Q9LM15,1,0,1,False,False
Q9SK02,1,0,0,False,False
O15315,1,1,1,False,False
O35719,1,0,0,False,False
Q8R2J9,1,0,0,False,False
O43502,1,1,1,False,False
Q924H5,1,1,1,False,False
Q9LQQ2,1,0,0,False,False
O75771,1,1,1,True,True
O55230,1,1,0,False,False
Q9Y620,1,0,1,False,False
Q6PFE3,1,0,0,False,False
P28185,1,1,1,True,True
Q39222,1,1,1,False,False
Q9FK68,1,1,0,False,False
Q9SN35,1,1,0,False,False
Q9LK99,1,1,0,False,False
Q9S810,1,1,0,False,False
O04486,1,1,0,False,False
Q9LNW1,1,1,0,False,False
Q9FIF9,1,1,0,False,False
Q9FJN8,1,1,0,False,False
Q9SMQ6,1,1,1,False,False
Q9LH50,1,1,1,False,False
P28187,1,1,1,False,False
Q94148,1,1,1,False,False
P24409,1,1,0,False,False
P61026,1,1,1,True,True
P61027,1,1,0,False,False
P35281,1,1,1,False,False
P35283,1,1,0,False,False
F1PTE3,1,1,0,False,False
Q7T3A4,1,0,0,False,False
P51153,1,1,1,False,False
Q9DD03,1,1,0,False,False
P35286,1,1,1,False,False
P36410,1,1,0,False,False
P61106,1,1,1,True,True
Q91V41,1,0,0,False,False
P61107,1,1,1,False,False
P59190,1,1,0,False,False
P35289,1,1,1,False,False
Q9H0T7,1,1,1,False,False
P35292,1,1,0,False,False
Q9NP72,1,1,1,True,True
P62820,1,1,1,True,True
P62821,1,1,0,False,False
Q6NYB7,1,1,1,False,False
Q9H0U4,1,1,1,True,True
P92963,1,1,0,False,False
Q9NX57,1,1,0,False,False
P34142,1,0,0,False,False
Q9UL25,1,1,1,True,True
P35282,1,1,0,False,False
Q6AXT5,1,1,0,False,False
Q9ULC3,1,1,1,False,False
P35288,1,1,0,True,True
P57735,1,1,1,True,True
Q9WTL2,1,0,0,False,False
Q9ULW5,1,1,1,True,True
P51156,1,1,1,False,False
Q99KL7,1,0,0,False,False
P36409,1,1,0,False,False
P61019,1,1,1,True,True
P53994,1,1,0,False,False
P05712,1,1,0,False,False
Q8WUD1,1,1,0,True,True
Q15771,1,1,1,True,True
Q13636,1,1,1,True,True
Q6GQP4,1,0,0,False,False
Q13637,1,1,1,True,True
Q9BZG1,1,1,1,False,False
Q64008,1,1,1,False,False
Q5U1Y1,1,0,0,False,False
Q15286,1,1,1,True,True
Q6PHN9,1,1,0,False,False
Q5U316,1,1,0,False,False
P57729,1,1,1,False,False
P20336,1,1,1,False,False
P63011,1,1,1,False,False
P63012,1,1,1,True,True
P20337,1,1,1,True,True
Q9CZT8,1,1,1,False,False
Q63941,1,1,0,False,False
Q96E17,1,1,1,False,False
P62823,1,1,1,False,False
O95716,1,1,1,True,True
P35276,1,1,1,False,False
Q96QF0,1,1,1,True,True
Q62739,1,1,1,False,False
Q94986,1,1,0,False,False
P25228,1,1,0,True,True
Q86YS6,1,1,1,True,True
Q8CG50,1,0,0,False,False
Q6PHI9,1,0,0,False,False
P20338,1,1,1,True,True
P56371,1,1,1,False,False
P05714,1,1,1,False,False
P61018,1,1,0,True,True
P20339,1,1,1,True,True
M0RC99,1,1,1,False,False
P61020,1,1,1,True,True
P61021,1,1,0,False,False
P51148,1,1,1,True,True
P35278,1,1,0,True,True
P34213,1,1,0,False,False
P20340,1,1,1,True,True
P35279,1,0,0,False,False
Q9WVB1,1,1,1,False,False
Q22782,1,1,1,False,False
Q9H0N0,1,1,1,False,False
O18334,1,1,1,True,True
P18067,1,0,0,False,False
P36411,1,1,0,False,False
P51149,1,1,1,True,True
P51150,1,1,0,True,True
Q95UJ0,1,1,0,False,False
P09527,1,1,1,True,True
Q96AH8,1,1,0,False,False
Q8VEA8,1,1,0,False,False
O14966,1,1,1,False,False
Q91YQ1,1,1,1,False,False
P61007,1,0,0,False,False
P20790,1,1,1,False,False
P61006,1,1,1,True,True
P35280,1,1,1,False,False
P20791,1,0,0,False,False
Q92930,1,1,1,False,False
P70550,1,1,1,False,False
P51151,1,1,1,True,True
Q9LNK1,1,1,0,False,False
Q9ZRE2,1,1,1,False,False
Q15276,1,1,1,True,True
Q7Z6M1,1,1,0,False,False
Q9V8W3,1,1,0,False,False
Q9CB01,1,1,1,False,False
P29762,1,1,1,False,False
P29373,1,1,1,True,True
P22935,1,1,1,False,False
P51673,1,1,1,False,False
Q86JP5,1,0,0,False,False
Q54SD0,1,1,0,False,False
Q9UJ41,1,1,1,True,True
Q9JM13,1,1,1,False,False
O82481,1,1,1,False,False
P92978,1,1,1,False,False
Q41253,1,0,0,False,False
P34144,1,1,1,False,False
P34145,1,0,1,False,False
P34146,1,0,1,False,False
Q38902,1,1,0,False,False
Q03206,1,1,1,False,False
P40792,1,1,1,False,False
P63000,1,1,1,True,False
P63001,1,1,1,False,False
Q6RUV5,1,1,1,False,False
Q94124,1,1,1,False,False
P48554,1,0,1,False,False
P15153,1,1,1,True,True
Q05144,1,1,1,False,False
Q38912,1,1,1,False,False
P60763,1,1,1,True,True
P60764,1,0,0,False,False
Q38919,1,1,0,False,False
Q9SU67,1,1,0,False,False
Q41254,1,0,0,False,False
P34148,1,1,0,False,False
P34149,1,1,1,False,False
Q23862,1,1,0,False,False
O96390,1,0,1,False,False
Q9GPS3,1,0,0,False,False
Q9GPS0,1,1,0,False,False
Q9GPR7,1,1,0,False,False
Q9GPQ9,1,0,0,False,False
P63247,1,0,0,False,False
P63244,1,1,1,True,True
P68040,1,1,1,False,False
P63245,1,1,1,False,False
Q9GPQ8,1,0,0,False,False
P83663,1,1,0,False,False
P83719,1,0,0,False,False
P06838,1,1,1,False,False
O59753,1,0,0,False,False
P28519,1,1,1,True,True
P26659,1,1,0,False,False
P36617,1,1,1,False,False
P31244,1,1,0,False,False
Q9MBA3,1,0,0,False,False
O75943,1,1,0,False,False
Q6NXW6,1,0,0,False,False
P50531,1,1,1,False,False
P48581,1,1,1,False,False
Q02398,1,0,0,False,False
Q9NS91,1,1,1,True,True
Q9QXK2,1,1,0,False,False
O74747,1,0,1,False,False
P10862,1,1,1,False,False
O60671,1,1,1,True,True
P22193,1,1,0,False,False
O60216,1,1,0,True,True
P30776,1,1,0,False,False
P36592,1,1,1,False,False
P32628,1,1,1,True,True
P42656,1,1,1,False,False
P32641,1,1,0,False,False
P42657,1,1,1,False,False
Q00578,1,1,1,True,True
P36632,1,1,0,False,False
Q12021,1,1,0,False,False
P28188,1,1,0,False,False
Q9FPJ4,1,1,0,False,False
Q9SEH3,1,1,0,False,False
Q09683,1,1,1,True,True
Q04231,1,0,0,False,False
Q06665,1,0,0,False,False
P06839,1,1,1,True,True
P32372,1,1,1,True,True
P14736,1,1,1,True,True
P94102,1,1,0,False,False
P37383,1,0,0,False,False
Q27297,1,0,0,False,False
Q06609,1,1,1,True,True
Q08297,1,1,1,False,False
P36601,1,1,1,False,False
P25454,1,1,1,True,True
P43351,1,1,1,True,True
P43352,1,0,0,False,False
P06778,1,1,1,False,False
P22216,1,1,1,True,True
O76460,1,1,0,False,False
Q92698,1,1,1,False,False
P70270,1,0,0,False,False
P41410,1,1,1,False,False
P32863,1,1,1,False,False
O14129,1,1,1,False,False
P38953,1,1,1,False,False
Q9UUL2,1,1,1,False,False
P25301,1,1,1,False,False
Q12223,1,1,0,False,False
Q9USX3,1,1,0,True,True
Q99359,1,0,0,False,False
O74999,1,1,0,False,False
P06779,1,1,0,True,True
Q99638,1,1,1,True,True
Q9Z0F6,1,1,0,False,False
Q6WBX8,1,1,0,False,False
P26306,1,1,1,False,False
P24554,1,0,0,False,False
P33919,1,0,0,False,False
P35241,1,1,1,False,False
P26043,1,1,1,True,True
Q9SIJ5,1,0,0,False,False
Q58FS3,1,0,0,True,True
P55042,1,0,1,True,True
P55043,1,0,0,False,False
O08602,1,1,1,False,False
O08603,1,1,1,True,True
P28186,1,1,0,False,False
O08604,1,1,1,True,True
Q9JI58,1,1,1,False,False
Q9CZQ6,1,0,1,False,False
P78406,1,1,1,True,True
Q8C570,1,0,0,False,False
P24386,1,1,1,False,False
Q9QXG2,1,0,0,False,False
P37727,1,1,1,True,True
P41838,1,1,0,False,False
P26374,1,1,1,False,False
P32864,1,1,1,False,False
P04049,1,1,1,True,True
Q99N57,1,1,1,False,False
P11345,1,1,1,True,True
O74910,1,1,0,True,True
P31582,1,1,0,False,False
Q9SR19,1,1,0,True,True
O74560,1,1,0,False,False
Q06891,1,1,0,False,False
O13034,1,0,0,True,True
P21784,1,1,1,True,True
O04157,1,1,0,False,False
Q9XI98,1,1,0,False,False
Q15109,1,1,1,True,True
Q62151,1,1,1,True,True
Q63495,1,1,1,False,False
Q9LE82,1,1,0,False,False
Q9VIW3,1,1,1,False,False
P46060,1,1,1,True,True
Q9M651,1,1,0,False,False
Q8NFJ5,1,1,1,False,False
Q8BHL4,1,1,0,False,False
